iid,id,gender,partner,pid,match,int_corr,samerace,age_o,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob
19,9,1,6,6,1,0.46,0,23,50,0,25,10,0,15,40,15,20,10,10,5,10,6,10,10,10,1,6,7,7,6,6,6,6,6
19,9,1,7,7,1,-0.34,0,22,50,0,25,10,0,15,40,15,20,10,10,5,10,6,10,10,10,1,9,7,9,9,9,10,9,9
19,9,1,8,8,1,-0.47,1,25,50,0,25,10,0,15,40,15,20,10,10,5,10,6,10,10,10,1,8,7,8,10,8,10,8,8
19,9,1,9,9,1,-0.35,0,26,50,0,25,10,0,15,40,15,20,10,10,5,10,6,10,10,10,1,6,6,6,7,6,6,6,6
19,9,1,10,10,1,0.49,1,26,50,0,25,10,0,15,40,15,20,10,10,5,10,6,10,10,10,1,7,7,7,7,6,6,7,8
20,10,1,1,1,0,-0.36,0,21,100,0,0,0,0,0,50,10,10,10,10,10,7,7,10,10,10,0,6,6,6,6,6,6,6,6
20,10,1,2,2,0,0.39,1,24,100,0,0,0,0,0,50,10,10,10,10,10,7,7,10,10,10,0,6,5,7,7,9,7,6,9
20,10,1,3,3,0,-0.47,1,25,100,0,0,0,0,0,50,10,10,10,10,10,7,7,10,10,10,0,5,6,8,5,8,6,5,5
20,10,1,4,4,0,-0.19,1,23,100,0,0,0,0,0,50,10,10,10,10,10,7,7,10,10,10,0,7,8,8,7,8,7,7,7
20,10,1,5,5,0,-0.06,1,21,100,0,0,0,0,0,50,10,10,10,10,10,7,7,10,10,10,0,3,10,7,7,10,5,4,10
20,10,1,6,6,0,0.43,0,23,100,0,0,0,0,0,50,10,10,10,10,10,7,7,10,10,10,0,7,10,10,6,10,7,6,7
20,10,1,7,7,0,-0.16,0,22,100,0,0,0,0,0,50,10,10,10,10,10,7,7,10,10,10,0,7,6,8,6,8,7,7,7
20,10,1,8,8,1,-0.21,1,25,100,0,0,0,0,0,50,10,10,10,10,10,7,7,10,10,10,1,8,10,9,9,8,8,8,8
20,10,1,9,9,0,-0.23,0,26,100,0,0,0,0,0,50,10,10,10,10,10,7,7,10,10,10,0,5,6,6,6,6,6,6,6
20,10,1,10,10,0,0.08,1,26,100,0,0,0,0,0,50,10,10,10,10,10,7,7,10,10,10,0,6,6,6,6,6,6,7,7
21,1,0,1,40,0,-0.23,1,25,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,0,6,8,7,9,5,7,9,1
21,1,0,2,41,0,-0.3,1,30,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,0,5,8,7,5,9,5,7,2
21,1,0,3,42,0,0.46,1,23,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,1,8,9,8,8,7,6,9,3
21,1,0,4,43,0,0.43,0,24,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,0,5,8,8,4,9,3,6,1
21,1,0,5,44,0,-0.4,0,24,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,0,7,7,8,5,7,2,6,1
21,1,0,6,45,0,0.01,0,28,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,0,6,8,8,6,8,4,5,2
21,1,0,7,46,0,0.22,0,26,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,0,6,8,8,6,8,5,8,2
21,1,0,8,47,0,-0.06,0,30,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,0,4,7,7,4,7,3,5,1
21,1,0,9,48,0,-0.08,0,22,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,0,7,7,7,5,6,3,6,1
21,1,0,10,49,0,0.28,1,25,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,1,9,9,10,9,9,8,9,5
21,1,0,11,50,0,0.27,0,27,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,0,5,7,7,7,7,6,6,1
21,1,0,12,51,0,0.44,0,23,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,0,7,4,6,4,4,2,2,1
21,1,0,13,52,0,0.62,0,21,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,0,5,8,8,5,8,2,6,1
21,1,0,14,53,0,-0.08,0,28,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,0,6,8,7,7,7,2,6,1
21,1,0,15,54,0,-0.2,0,28,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,0,6,8,7,6,8,2,6,1
21,1,0,16,55,0,0.39,0,23,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,0,5,9,9,8,9,5,8,3
22,2,0,1,40,0,0.29,0,25,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,0,5,7,7,6,7,5,6,4
22,2,0,2,41,0,-0.23,0,30,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,0,4,7,6,6,7,2,3,3
22,2,0,3,42,0,0.44,0,23,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,0,5,6,6,5,6,3,3,2
22,2,0,4,43,0,-0.04,0,24,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,0,5,7,7,5,7,3,4,3
22,2,0,5,44,1,-0.21,0,24,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,1,6,8,8,7,7,6,6,6
22,2,0,6,45,1,-0.02,0,28,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,1,6,7,7,4,6,6,6,6
22,2,0,7,46,0,-0.33,0,26,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,1,8,7,7,7,6,7,7,4
22,2,0,8,47,0,0.27,0,30,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,0,5,7,7,6,6,5,5,4
22,2,0,9,48,0,0.73,0,22,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,1,7,7,7,7,7,6,7,4
22,2,0,10,49,0,-0.08,0,25,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,0,6,7,7,5,7,4,5,3
22,2,0,11,50,0,0.12,1,27,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,1,5,6,7,7,7,7,6,6
22,2,0,12,51,0,-0.52,0,23,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,0,3,4,5,4,4,2,2,1
22,2,0,13,52,0,0.03,0,21,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,0,3,6,7,5,5,4,2,2
22,2,0,14,53,0,0.5,0,28,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,1,7,7,8,6,7,8,8,5
22,2,0,15,54,0,0.33,0,28,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,0,4,5,5,4,5,4,4,2
22,2,0,16,55,0,0.16,1,23,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,1,6,7,7,7,7,7,7,6
23,3,0,1,40,0,0.22,1,25,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,1,5,7,6,6,6,7,8,6
23,3,0,2,41,0,0.06,1,30,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,0,5,7,7,6,6,7,7,6
23,3,0,3,42,0,0.41,1,23,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,1,6,6,7,6,6,6,6.5,5
23,3,0,4,43,1,-0.35,0,24,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,1,5,7,8,6,6,7,7,6
23,3,0,5,44,1,-0.17,0,24,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,1,7,7,7,6,6,9,9,10
23,3,0,6,45,1,-0.1,0,28,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,1,6,7,7,6,7,5,7,5
23,3,0,7,46,0,-0.52,0,26,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,1,7,6,7,7,7,6,7,5
23,3,0,8,47,0,0.21,0,30,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,0,5,6,7,6,6,6,6,5
23,3,0,9,48,0,0.58,0,22,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,0,6,6,6,8,6,5,6,5
23,3,0,10,49,0,-0.23,1,25,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,1,7,7,6,7,6,7,8,6
23,3,0,11,50,0,0.05,0,27,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,1,6,6,7,8,8,7,7,5
23,3,0,12,51,0,-0.57,0,23,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,0,7,6,5,4,4,4,6,4
23,3,0,13,52,0,-0.13,0,21,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,0,6,6,5,7,5,6,6,5
23,3,0,14,53,0,0.49,0,28,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,0,0,0,0,0,0,0,0,0
23,3,0,15,54,0,0.35,0,28,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,0,6,7,6,6,5,5,6,4
23,3,0,16,55,0,0.1,0,23,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,0,6,8,7,6,7,5,6,5
24,4,0,1,40,0,-0.31,0,25,10,20,20,15,20,15,35,10,15,20,10,10,7,9,9,8,8,0,5,6,7,7,7,0,6,3
24,4,0,2,41,0,-0.07,0,30,10,20,20,15,20,15,35,10,15,20,10,10,7,9,9,8,8,0,7,8,0,0,8,0,8,4
24,4,0,3,42,0,0.09,0,23,10,20,20,15,20,15,35,10,15,20,10,10,7,9,9,8,8,0,6,8,0,7,0,0,7,5
24,4,0,4,43,0,-0.32,1,24,10,20,20,15,20,15,35,10,15,20,10,10,7,9,9,8,8,0,7,8,8,8,0,0,7,5
24,4,0,5,44,0,0.54,1,24,10,20,20,15,20,15,35,10,15,20,10,10,7,9,9,8,8,0,5,8,8,0,8,6,7,7
24,4,0,6,45,0,-0.19,1,28,10,20,20,15,20,15,35,10,15,20,10,10,7,9,9,8,8,0,7,7,8,0,8,0,8,6
24,4,0,7,46,0,0.24,1,26,10,20,20,15,20,15,35,10,15,20,10,10,7,9,9,8,8,1,9,8,7,8,0,8,8,7
24,4,0,8,47,0,0.04,1,30,10,20,20,15,20,15,35,10,15,20,10,10,7,9,9,8,8,0,5,7,7,7,7,7,7,7
24,4,0,9,48,0,0.05,1,22,10,20,20,15,20,15,35,10,15,20,10,10,7,9,9,8,8,0,7,7,7,8,7,0,7,6
24,4,0,10,49,0,-0.04,0,25,10,20,20,15,20,15,35,10,15,20,10,10,7,9,9,8,8,0,6,0,0,8,0,6,6,5
24,4,0,11,50,0,-0.12,0,27,10,20,20,15,20,15,35,10,15,20,10,10,7,9,9,8,8,0,6,8,0,8,0,0,7,7
24,4,0,12,51,0,-0.07,1,23,10,20,20,15,20,15,35,10,15,20,10,10,7,9,9,8,8,0,6,6,8,7,8,0,7,7
24,4,0,13,52,0,-0.01,1,21,10,20,20,15,20,15,35,10,15,20,10,10,7,9,9,8,8,0,4,0,0,6,8,7,7,6
24,4,0,14,53,0,0.48,1,28,10,20,20,15,20,15,35,10,15,20,10,10,7,9,9,8,8,1,8,0,0,7,8,8,8,7
24,4,0,15,54,0,0.49,1,28,10,20,20,15,20,15,35,10,15,20,10,10,7,9,9,8,8,0,6,8,0,8,8,8,7,6
24,4,0,16,55,0,-0.22,0,23,10,20,20,15,20,15,35,10,15,20,10,10,7,9,9,8,8,0,8,7,7,0,0,2,6,4
25,5,0,1,40,0,-0.12,0,25,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,7,8,9,6,8,5,6,4
25,5,0,2,41,0,0.09,0,30,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,5,8,8,6,8,5,7,3
25,5,0,3,42,0,0.58,0,23,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,6,7,8,7,9,7,7,5
25,5,0,4,43,0,-0.2,1,24,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,4,5,10,4,10,4,4,5
25,5,0,5,44,0,-0.29,1,24,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,6,7,9,7,9,3,5,4
25,5,0,6,45,0,-0.01,1,28,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,6,8,7,5,8,7,7,5
25,5,0,7,46,0,-0.24,1,26,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,7,8,8,6,10,6,8,7
25,5,0,8,47,0,-0.05,1,30,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,3,8,9,8,10,5,8,4
25,5,0,9,48,0,0.38,1,22,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,7,8,8,8,6,6,7,6
25,5,0,10,49,0,0.06,0,25,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,8,8,9,8,9,8,9,8
25,5,0,11,50,0,0.35,0,27,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,9,8,9,8,10,7,8,7
25,5,0,12,51,0,0.11,1,23,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,6,5,8,7,10,8,6,7
25,5,0,13,52,0,0.28,1,21,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,5,4,7,5,9,7,5,4
25,5,0,14,53,0,0.11,1,28,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,7,8,9,7,8,5,7,7
25,5,0,15,54,0,-0.15,1,28,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,5,8,8,6,9,6,6,7
25,5,0,16,55,0,0.53,0,23,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,7,7,7,8,8,6,7,5
26,6,0,1,40,0,-0.38,0,25,20,20,20,15,15,10,25,10,10,25,20,10,7,8,8,8,8,0,2,5,5,3,5,2,2,2
26,6,0,2,41,0,-0.05,0,30,20,20,20,15,15,10,25,10,10,25,20,10,7,8,8,8,8,0,2,5,5,3,5,2,2,2
26,6,0,3,42,0,0.04,0,23,20,20,20,15,15,10,25,10,10,25,20,10,7,8,8,8,8,0,2,5,5,3,7,3,3,2
26,6,0,4,43,0,-0.02,1,24,20,20,20,15,15,10,25,10,10,25,20,10,7,8,8,8,8,0,2,6,7,1,7,2,2,3
26,6,0,5,44,0,0.46,1,24,20,20,20,15,15,10,25,10,10,25,20,10,7,8,8,8,8,0,3,8,7,6,6,4,5,4
26,6,0,6,45,0,-0.06,1,28,20,20,20,15,15,10,25,10,10,25,20,10,7,8,8,8,8,0,4,7,6,1,4,3,2,2
26,6,0,7,46,0,0.22,1,26,20,20,20,15,15,10,25,10,10,25,20,10,7,8,8,8,8,0,7,4,5,6,5,4,6,5
26,6,0,8,47,0,-0.05,1,30,20,20,20,15,15,10,25,10,10,25,20,10,7,8,8,8,8,0,3,7,6,4,6,2,2,2
26,6,0,9,48,0,0.29,1,22,20,20,20,15,15,10,25,10,10,25,20,10,7,8,8,8,8,0,6,5,5,7,6,3,4,4
26,6,0,10,49,0,0.02,0,25,20,20,20,15,15,10,25,10,10,25,20,10,7,8,8,8,8,0,5,8,8,7,7,6,5,5
26,6,0,11,50,0,0.21,0,27,20,20,20,15,15,10,25,10,10,25,20,10,7,8,8,8,8,0,7,6,6,7,6,6,8,5
26,6,0,12,51,0,0.05,1,23,20,20,20,15,15,10,25,10,10,25,20,10,7,8,8,8,8,0,6,7,6,5,6,6,6,4
26,6,0,13,52,0,0.06,1,21,20,20,20,15,15,10,25,10,10,25,20,10,7,8,8,8,8,0,2,7,6,4,4,4,5,4
26,6,0,14,53,0,0.08,1,28,20,20,20,15,15,10,25,10,10,25,20,10,7,8,8,8,8,0,6,8,8,6,7,5,6,6
26,6,0,15,54,0,0.16,1,28,20,20,20,15,15,10,25,10,10,25,20,10,7,8,8,8,8,0,2,8,7,2,7,2,3,3
26,6,0,16,55,0,0.03,0,23,20,20,20,15,15,10,25,10,10,25,20,10,7,8,8,8,8,0,6,6,6,6,6,4,6,5
27,7,0,1,40,0,-0.13,0,25,17,10,18,20,25,10,30,5,15,20,10,20,6,6,7,7,7,0,2,6,6,6,6,0,3,3
27,7,0,2,41,0,-0.04,0,30,17,10,18,20,25,10,30,5,15,20,10,20,6,6,7,7,7,0,1,6,4,2,1,0,2,1
27,7,0,3,42,0,-0.07,0,23,17,10,18,20,25,10,30,5,15,20,10,20,6,6,7,7,7,0,1,4,6,2,6,1,2,2
27,7,0,4,43,0,-0.16,0,24,17,10,18,20,25,10,30,5,15,20,10,20,6,6,7,7,7,0,1,6,7,6,4,3,2,3
27,7,0,5,44,0,0.44,0,24,17,10,18,20,25,10,30,5,15,20,10,20,6,6,7,7,7,0,1,3,4,2,2,1,1,4
27,7,0,6,45,0,-0.27,0,28,17,10,18,20,25,10,30,5,15,20,10,20,6,6,7,7,7,0,3,6,6,4,5,1,1,2
27,7,0,7,46,1,0.29,0,26,17,10,18,20,25,10,30,5,15,20,10,20,6,6,7,7,7,1,8,7,6,6,4,4,6,5
27,7,0,8,47,0,-0.28,0,30,17,10,18,20,25,10,30,5,15,20,10,20,6,6,7,7,7,0,1,4,5,4,4,4,3,5
27,7,0,9,48,0,-0.35,0,22,17,10,18,20,25,10,30,5,15,20,10,20,6,6,7,7,7,0,4,6,4,5,6,7,3,1
27,7,0,10,49,0,0.13,0,25,17,10,18,20,25,10,30,5,15,20,10,20,6,6,7,7,7,0,4,5,4,5,6,0,2,3
27,7,0,11,50,1,-0.23,0,27,17,10,18,20,25,10,30,5,15,20,10,20,6,6,7,7,7,1,6,5,6,7,8,4,4,4
27,7,0,12,51,0,0.2,0,23,17,10,18,20,25,10,30,5,15,20,10,20,6,6,7,7,7,0,1,2,6,1,6,2,2,3
27,7,0,13,52,0,-0.31,0,21,17,10,18,20,25,10,30,5,15,20,10,20,6,6,7,7,7,0,1,3,7,1,4,2,1,3
27,7,0,14,53,0,-0.07,0,28,17,10,18,20,25,10,30,5,15,20,10,20,6,6,7,7,7,0,6,4,8,3,8,2,3,3
27,7,0,15,54,0,-0.06,0,28,17,10,18,20,25,10,30,5,15,20,10,20,6,6,7,7,7,0,2,4,7,3,6,2,1,2
27,7,0,16,55,0,-0.16,0,23,17,10,18,20,25,10,30,5,15,20,10,20,6,6,7,7,7,0,5,6,6,4,3,4,4,1
28,8,0,1,40,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,6,5,2,2,4
28,8,0,2,41,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,4,5,2,2,2
28,8,0,3,42,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,5,8,3,3,3
28,8,0,4,43,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,4,4,3,3,4.5
28,8,0,5,44,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,4,5,2,2,4
28,8,0,6,45,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,3,3,3,3,3
28,8,0,7,46,1,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,8,8,5,9,7.5,6.5
28,8,0,8,47,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,5,4,3,2,5
28,8,0,9,48,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,6,4,4,4,4
28,8,0,10,49,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,5.5,5,4,4,3
28,8,0,11,50,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,9,5,8,6,3,5
28,8,0,12,51,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4.5,6,4,5.5,6,4.5,4.5
28,8,0,13,52,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,8,0,14,53,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,7,5,6,7,8,5.5
28,8,0,15,54,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6.5,5,5,6,4,4
28,8,0,16,55,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,5,6,6,4,4
29,9,0,1,40,0,0.11,0,25,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,0,4,9,4,4,5,0,5,4
29,9,0,2,41,0,-0.57,0,30,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,0,4,8,6,3,6,0,4,4
29,9,0,3,42,0,0.1,0,23,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,0,6,8,7,5,5,0,6,3
29,9,0,4,43,0,0.31,1,24,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,0,5,7,5,3,5,0,5,4
29,9,0,5,44,1,-0.41,1,24,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,1,8,6,7,3,7,2,6,4
29,9,0,6,45,1,0.08,1,28,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,1,6,8,7,4,7,2,6,4
29,9,0,7,46,0,0.1,1,26,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,1,8,6,6,5,0,0,7,4
29,9,0,8,47,0,0.04,1,30,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,0,5,6,6,7,6,0,6,4
29,9,0,9,48,0,0.11,1,22,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,1,8,7,8,8,8,6,8,5
29,9,0,10,49,0,0.2,0,25,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,0,7,5,6,8,6,4,5,6
29,9,0,11,50,0,0.54,0,27,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,1,7,7,7,7,7,0,7,5
29,9,0,12,51,0,-0.05,1,23,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,1,6,7,7,4,6,6,6,5
29,9,0,13,52,0,0.42,1,21,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,1,6,8,8,5,7,5,8,7
29,9,0,14,53,0,0.06,1,28,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,1,9,8,8,5,7,0,8,5
29,9,0,15,54,0,-0.16,1,28,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,0,6,7,6,4,6,5,6,4
29,9,0,16,55,0,0.52,0,23,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,1,6,8,7,6,5,3,6,6
30,10,0,1,40,0,0.19,0,25,10,20,20,20,20,10,35,5,15,20,10,15,7,8,9,8,8,0,3,6,6,5,6,5,6,5
30,10,0,2,41,0,-0.44,0,30,10,20,20,20,20,10,35,5,15,20,10,15,7,8,9,8,8,0,8,9,8,5,9,5,8,5
30,10,0,3,42,0,0.46,0,23,10,20,20,20,20,10,35,5,15,20,10,15,7,8,9,8,8,0,6,7,8,7,8,7,8,6
30,10,0,4,43,0,0.21,1,24,10,20,20,20,20,10,35,5,15,20,10,15,7,8,9,8,8,0,4,6,6,5,7,6,6,5
30,10,0,5,44,0,-0.27,1,24,10,20,20,20,20,10,35,5,15,20,10,15,7,8,9,8,8,0,6,9,7,5,6,3,7,4
30,10,0,6,45,0,-0.41,1,28,10,20,20,20,20,10,35,5,15,20,10,15,7,8,9,8,8,0,4,5,5,2,6,5,4,3
30,10,0,7,46,0,-0.02,1,26,10,20,20,20,20,10,35,5,15,20,10,15,7,8,9,8,8,0,8,7,7,7,5,5,7,6
30,10,0,8,47,0,0.09,1,30,10,20,20,20,20,10,35,5,15,20,10,15,7,8,9,8,8,0,5,5,5,7,7,6,8,6
30,10,0,9,48,0,0.39,1,22,10,20,20,20,20,10,35,5,15,20,10,15,7,8,9,8,8,0,7,7,5,7,5,7,8,7
30,10,0,10,49,1,0.16,0,25,10,20,20,20,20,10,35,5,15,20,10,15,7,8,9,8,8,1,8,7,7,7,7,7,9,7
30,10,0,11,50,0,0.51,0,27,10,20,20,20,20,10,35,5,15,20,10,15,7,8,9,8,8,1,7,7,8,8,7,7,8,4
30,10,0,12,51,0,-0.27,1,23,10,20,20,20,20,10,35,5,15,20,10,15,7,8,9,8,8,0,5,5,5,2,4,3,4,4
30,10,0,13,52,0,0.11,1,21,10,20,20,20,20,10,35,5,15,20,10,15,7,8,9,8,8,0,3,7,8,6,7,5,7,7
30,10,0,14,53,0,0.16,1,28,10,20,20,20,20,10,35,5,15,20,10,15,7,8,9,8,8,1,7,7,8,7,9,7,9,6
30,10,0,15,54,0,0.21,1,28,10,20,20,20,20,10,35,5,15,20,10,15,7,8,9,8,8,0,3,5,8,4,7,6,6,5
30,10,0,16,55,1,0.49,0,23,10,20,20,20,20,10,35,5,15,20,10,15,7,8,9,8,8,1,7,7,8,8,7,8,8,5
31,11,0,1,40,0,-0.19,0,25,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,0,4,6,6,6,6,4,5,4
31,11,0,2,41,0,-0.43,0,30,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,0,3,6,6,3,6,2,0,0
31,11,0,3,42,0,0.47,0,23,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,0,4,5,6,5,6,4,5,3
31,11,0,4,43,0,-0.48,1,24,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,0,4,5,6,5,5,5,5,4
31,11,0,5,44,0,0,1,24,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,0,4,6,7,5,8,5,5,4
31,11,0,6,45,0,-0.38,1,28,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,0,4,5,7,3,6,4,5,4
31,11,0,7,46,0,-0.34,1,26,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,0,9,6,7,7,6,5,7,4
31,11,0,8,47,0,-0.27,1,30,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,0,2,3,4,2,6,2,4,3
31,11,0,9,48,1,0.52,1,22,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,1,8,9,8,8,8,8,8,8
31,11,0,10,49,1,-0.57,0,25,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,1,7,8,8,6,7,5,7,8
31,11,0,11,50,1,-0.04,0,27,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,1,9,7,8,9,8,8,9,9
31,11,0,12,51,0,-0.35,1,23,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,0,4,6,5,5,5,5,5,4
31,11,0,13,52,0,0.03,1,21,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,0,3,8,8,5,5,5,6,4
31,11,0,14,53,0,0.4,1,28,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,0,7,7,7,6,6,6,6.5,6
31,11,0,15,54,0,0.26,1,28,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,0,4,5,6,4,5,5,5,5
31,11,0,16,55,1,-0.32,0,23,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,1,9,8,7,10,9,8,8.5,9
